,col1,col2,col3,col4,ans
23964,1273,511415,96108,1314120,16
23965,1273,511415,96108,1314012,17
23966,1273,511415,96108,1301412,18
23967,1234,5678,9101112,1314150,0
23968,1234,5678,910110,13141512,1
23969,1234,5670,910118,13141512,2
23970,1230,5674,910118,13141512,3
23971,1203,5674,910118,13141512,4
23972,1023,5674,910118,13141512,5
23973,123,5674,910118,13141512,6
23974,5123,674,910118,13141512,7
23975,5123,6074,910118,13141512,8
23976,5123,61074,90118,13141512,9
23977,5123,61074,91108,13141512,10
23978,5123,61074,911158,1314012,11
23979,5123,61074,911158,1314120,12
23980,5123,61074,911150,1314128,13
23981,5123,61074,911015,1314128,14
23982,5123,61074,901115,1314128,15
23983,5123,61074,9141115,130128,16
23984,5123,61074,9141115,13128,17
23985,5123,61074,141115,913128,18
23986,5123,61074,1401115,913128,19
23987,5123,61074,14131115,90128,20
23988,5123,61074,14131115,91208,21
23989,5123,61074,1413015,912118,22
23990,5123,61004,1413715,912118,23
23991,5123,61040,1413715,912118,24
23992,5120,61043,1413715,912118,25
23993,5102,61043,1413715,912118,26
23994,5142,61003,1413715,912118,27
23995,5142,61030,1413715,912118,28
23996,5142,610315,141370,912118,29
23997,5142,610315,141307,912118,30
23998,5142,610015,141337,912118,31
23999,5102,610415,141337,912118,32
24000,5012,610415,141337,912118,33
24001,512,610415,141337,912118,34
24002,1234,5678,9101112,1314150,0
24003,1234,5678,9101112,1314015,1
24004,1234,5678,9101112,1301415,2
24005,1234,5678,9101112,131415,3
24006,1234,5678,101112,9131415,4
24007,1234,5678,1001112,9131415,5
24008,1234,5678,1011012,9131415,6
24009,1234,5678,1011120,9131415,7
24010,1234,5678,10111215,913140,8
24011,1234,5678,10111215,913014,9
24012,1234,5678,1011015,9131214,10
24013,1234,5608,1011715,9131214,11
24014,1234,5068,1011715,9131214,12
24015,1234,51168,100715,9131214,13
24016,1234,51168,1013715,901214,14
24017,1234,51168,1013715,912014,15
24018,1234,51168,1013015,912714,16
24019,1234,51168,1013150,912714,17
24020,1234,51160,1013158,912714,18
24021,1234,51106,1013158,912714,19
24022,1234,50116,1013158,912714,20
24023,1234,513116,100158,912714,21
24024,1234,513116,10158,912714,22
24025,1234,13116,510158,912714,23
24026,1234,130116,510158,912714,24
24027,1034,132116,510158,912714,25
24028,134,132116,510158,912714,26
24029,13134,2116,510158,912714,27
24030,13134,52116,10158,912714,28
24031,13134,52116,100158,912714,29
24032,13134,52116,101508,912714,30
24033,13134,5206,1015118,912714,31
24034,13104,5236,1015118,912714,32
24035,1234,5678,9101112,1314150,0
24036,1234,5678,9101112,1314015,1
24037,1234,5678,9101112,1301415,2
24038,1234,5678,9101112,131415,3
24039,1234,5678,101112,9131415,4
24040,1234,5678,1001112,9131415,5
24041,1234,5078,1061112,9131415,6
24042,1234,5708,1061112,9131415,7
24043,1204,5738,1061112,9131415,8
24044,1240,5738,1061112,9131415,9
24045,1248,5730,1061112,9131415,10
24046,1248,57312,106110,9131415,11
24047,1248,57312,106011,9131415,12
24048,1248,57312,100611,9131415,13
24049,1248,50312,107611,9131415,14
24050,1248,53012,107611,9131415,15
24051,1208,53412,107611,9131415,16
24052,1280,53412,107611,9131415,17
24053,12812,5340,107611,9131415,18
24054,12812,5304,107611,9131415,19
24055,12812,5364,107011,9131415,20
24056,12812,5364,107110,9131415,21
24057,12812,5364,1071115,913140,22
24058,12812,5364,1071115,913014,23
24059,12812,5364,1071115,901314,24
24060,12812,5364,1001115,971314,25
24061,12812,5364,1011015,971314,26
24062,12812,5364,1011150,971314,27
24063,12812,5360,1011154,971314,28
24064,12812,5306,1011154,971314,29
24065,12012,5386,1011154,971314,30
24066,12120,5386,1011154,971314,31
24067,12126,5380,1011154,971314,32
24068,12126,5308,1011154,971314,33
24069,12126,53158,101104,971314,34
24070,1234,5678,9101112,1314150,0
24071,1234,5678,910110,13141512,1
24072,1234,5678,910011,13141512,2
24073,1234,5678,9101511,1314012,3
24074,1234,5678,9101511,1301412,4
24075,1234,5678,901511,13101412,5
24076,1234,5078,961511,13101412,6
24077,1234,5708,961511,13101412,7
24078,1204,5738,961511,13101412,8
24079,1024,5738,961511,13101412,9
24080,1724,5038,961511,13101412,10
24081,1724,5308,961511,13101412,11
24082,1724,53158,96011,13101412,12
24083,1724,53158,96110,13101412,13
24084,1724,53158,961112,1310140,14
24085,1724,53158,961112,1310014,15
24086,1724,53158,961112,1301014,16
24087,1724,53158,961112,131014,17
24088,1724,53158,61112,9131014,18
24089,1724,3158,561112,9131014,19
24090,1724,30158,561112,9131014,20
24091,1724,36158,501112,9131014,21
24092,1724,36158,5131112,901014,22
24093,1724,36158,5131112,91014,23
24094,1724,36158,131112,591014,24
24095,1724,6158,3131112,591014,25
24096,1724,60158,3131112,591014,26
24097,1024,67158,3131112,591014,27
24098,124,67158,3131112,591014,28
24099,1234,5678,9101112,1314150,0
24100,1234,5678,910110,13141512,1
24101,1234,5678,910011,13141512,2
24102,1234,5678,9101511,1314012,3
24103,1234,5678,9101511,1301412,4
24104,1234,5678,901511,13101412,5
24105,1234,5678,91511,13101412,6
24106,1234,5678,1391511,101412,7
24107,1234,5678,1391511,1001412,8
24108,1234,5678,1301511,1091412,9
24109,1234,5678,1315011,1091412,10
24110,1234,5608,1315711,1091412,11
24111,1234,5068,1315711,1091412,12
24112,1234,51568,130711,1091412,13
24113,1234,51568,137011,1091412,14
24114,1234,51568,137110,1091412,15
24115,1234,51560,137118,1091412,16
24116,1234,51506,137118,1091412,17
24117,1234,515116,13708,1091412,18
24118,1234,515116,137148,109012,19
24119,1234,515116,137148,109120,20
24120,1234,515116,137140,109128,21
24121,1234,515116,137014,109128,22
24122,1234,5678,9101112,1314150,0
24123,1234,5678,9101112,1314015,1
24124,1234,5678,9101112,1301415,2
24125,1234,5678,901112,13101415,3
24126,1234,5678,91112,13101415,4
24127,1234,678,591112,13101415,5
24128,1234,6078,591112,13101415,6
24129,1234,6708,591112,13101415,7
24130,1204,6738,591112,13101415,8
24131,1024,6738,591112,13101415,9
24132,124,6738,591112,13101415,10
24133,6124,738,591112,13101415,11
24134,6124,7038,591112,13101415,12
24135,6124,7938,501112,13101415,13
24136,6124,7938,511012,13101415,14
24137,6124,7908,511312,13101415,15
24138,6124,7980,511312,13101415,16
24139,6124,79812,51130,13101415,17
24140,6124,79812,51103,13101415,18
24141,6124,79812,50113,13101415,19
24142,6124,79812,5113,13101415,20
24143,6124,9812,75113,13101415,21
24144,124,69812,75113,13101415,22
24145,1234,5678,9101112,1314150,0
24146,1234,5678,910110,13141512,1
24147,1234,5678,910011,13141512,2
24148,1234,5678,901011,13141512,3
24149,1234,5678,91011,13141512,4
24150,1234,678,591011,13141512,5
24151,1234,6078,591011,13141512,6
24152,1034,6278,591011,13141512,7
24153,134,6278,591011,13141512,8
24154,6134,278,591011,13141512,9
24155,6134,5278,91011,13141512,10
24156,6134,5278,901011,13141512,11
24157,6134,5278,910011,13141512,12
24158,6134,5278,910110,13141512,13
24159,6134,5270,910118,13141512,14
24160,6134,5207,910118,13141512,15
24161,6104,5237,910118,13141512,16
24162,6140,5237,910118,13141512,17
24163,6147,5230,910118,13141512,18
24164,6147,5203,910118,13141512,19
24165,6107,5243,910118,13141512,20
24166,1234,5678,9101112,1314150,0
24167,1234,5678,9101112,1314015,1
24168,1234,5678,9101112,1301415,2
24169,1234,5678,901112,13101415,3
24170,1234,5678,91112,13101415,4
24171,1234,678,591112,13101415,5
24172,1234,6078,591112,13101415,6
24173,1034,6278,591112,13101415,7
24174,1304,6278,591112,13101415,8
24175,1374,6208,591112,13101415,9
24176,1374,6280,591112,13101415,10
24177,1374,62812,59110,13101415,11
24178,1374,62812,59011,13101415,12
24179,1374,62812,591411,1310015,13
24180,1374,62812,591411,1310150,14
24181,1374,62812,59140,13101511,15
24182,1374,6280,591412,13101511,16
24183,1374,6208,591412,13101511,17
24184,1374,62148,59012,13101511,18
24185,1374,62148,50912,13101511,19
24186,1374,62148,510912,1301511,20
24187,1374,62148,510912,1315011,21
24188,1374,62148,510012,1315911,22
24189,1374,62148,510120,1315911,23
24190,1374,62140,510128,1315911,24
24191,1370,62144,510128,1315911,25
24192,1307,62144,510128,1315911,26
24193,13147,6204,510128,1315911,27
24194,13147,62124,51008,1315911,28
24195,13147,62124,50108,1315911,29
24196,13147,60124,52108,1315911,30
24197,10147,63124,52108,1315911,31
24198,11407,63124,52108,1315911,32
24199,114127,6304,52108,1315911,33
24200,114127,6340,52108,1315911,34
24201,114120,6347,52108,1315911,35
24202,114012,6347,52108,1315911,36
24203,1234,5678,9101112,1314150,0
24204,1234,5678,910110,13141512,1
24205,1234,5678,910011,13141512,2
24206,1234,5678,901011,13141512,3
24207,1234,5078,961011,13141512,4
24208,1234,5708,961011,13141512,5
24209,1234,57108,96011,13141512,6
24210,1234,57108,96110,13141512,7
24211,1234,57100,96118,13141512,8
24212,1234,57010,96118,13141512,9
24213,1204,57310,96118,13141512,10
24214,1024,57310,96118,13141512,11
24215,124,57310,96118,13141512,12
24216,5124,7310,96118,13141512,13
24217,5124,97310,6118,13141512,14
24218,5124,97310,136118,141512,15
24219,5124,97310,136118,1401512,16
24220,5124,97310,136118,1415012,17
24221,5124,97310,136118,1415120,18
24222,5124,97310,136110,1415128,19
24223,5124,9730,1361110,1415128,20
24224,5124,9703,1361110,1415128,21
24225,5124,9073,1361110,1415128,22
24226,5124,973,1361110,1415128,23
24227,5124,13973,61110,1415128,24
24228,5124,13973,601110,1415128,25
24229,5124,13973,611010,1415128,26
24230,1234,5678,9101112,1314150,0
24231,1234,5678,9101112,1314015,1
24232,1234,5678,9101112,1301415,2
24233,1234,5678,901112,13101415,3
24234,1234,5678,911012,13101415,4
24235,1234,5608,911712,13101415,5
24236,1234,5068,911712,13101415,6
24237,1234,568,911712,13101415,7
24238,1234,9568,11712,13101415,8
24239,1234,9568,1311712,101415,9
24240,1234,9568,1311712,1001415,10
24241,1234,9568,1311712,1014015,11
24242,1234,9568,1311012,1014715,12
24243,1234,9508,1311612,1014715,13
24244,1204,9538,1311612,1014715,14
24245,1024,9538,1311612,1014715,15
24246,1524,9038,1311612,1014715,16
24247,1524,9308,1311612,1014715,17
24248,1524,9368,1311012,1014715,18
24249,1524,9368,1301112,1014715,19
24250,1524,9368,13141112,100715,20
24251,1524,9368,13141112,10715,21
24252,1524,9368,141112,1310715,22
24253,1234,5678,9101112,1314150,0
24254,1234,5678,910110,13141512,1
24255,1234,5670,910118,13141512,2
24256,1234,5607,910118,13141512,3
24257,1234,5067,910118,13141512,4
24258,1234,51067,90118,13141512,5
24259,1234,51067,91108,13141512,6
24260,1234,51007,91168,13141512,7
24261,1234,50107,91168,13141512,8
24262,1234,511107,9068,13141512,9
24263,1234,511107,91468,1301512,10
24264,1234,511107,91468,1315012,11
24265,1234,511107,91408,1315612,12
24266,1234,51107,914108,1315612,13
24267,1234,50117,914108,1315612,14
24268,1234,5117,914108,1315612,15
24269,234,15117,914108,1315612,16
24270,2034,15117,914108,1315612,17
24271,2534,10117,914108,1315612,18
24272,2534,1117,914108,1315612,19
24273,2534,91117,14108,1315612,20
24274,2534,91117,140108,1315612,21
24275,2534,90117,141108,1315612,22
24276,2534,91107,141108,1315612,23
24277,2534,911107,14108,1315612,24
24278,1234,5678,9101112,1314150,0
24279,1234,5678,9101112,1314015,1
24280,1234,5678,910012,13141115,2
24281,1234,5608,910712,13141115,3
24282,1234,5068,910712,13141115,4
24283,1234,51068,90712,13141115,5
24284,1234,51068,9712,13141115,6
24285,1234,51068,139712,141115,7
24286,1234,51068,139712,1401115,8
24287,1234,51068,139712,1411015,9
24288,1234,51068,139012,1411715,10
24289,1234,51008,139612,1411715,11
24290,1234,50108,139612,1411715,12
24291,1234,59108,130612,1411715,13
24292,1234,59108,136012,1411715,14
24293,1234,5908,1361012,1411715,15
24294,1234,5980,1361012,1411715,16
24295,1230,5984,1361012,1411715,17
24296,1203,5984,1361012,1411715,18
24297,1283,5904,1361012,1411715,19
24298,1283,5940,1361012,1411715,20
24299,1283,59412,136100,1411715,21
24300,1283,59412,136010,1411715,22
24301,1283,59012,136410,1411715,23
24302,1283,59120,136410,1411715,24
24303,1280,59123,136410,1411715,25
24304,1208,59123,136410,1411715,26
24305,1028,59123,136410,1411715,27
24306,1928,50123,136410,1411715,28
24307,1928,56123,130410,1411715,29
24308,1928,56123,13410,1411715,30
24309,1928,6123,513410,1411715,31
24310,928,16123,513410,1411715,32
24311,9028,16123,513410,1411715,33
24312,9208,16123,513410,1411715,34
24313,92128,1603,513410,1411715,35
24314,92128,1063,513410,1411715,36
24315,92128,11363,50410,1411715,37
24316,92128,11363,54010,1411715,38
24317,1234,5678,9101112,1314150,0
24318,1234,5678,9101112,1314015,1
24319,1234,5678,9101112,1301415,2
24320,1234,5678,901112,13101415,3
24321,1234,5078,961112,13101415,4
24322,1234,578,961112,13101415,5
24323,234,1578,961112,13101415,6
24324,2034,1578,961112,13101415,7
24325,2304,1578,961112,13101415,8
24326,2374,1508,961112,13101415,9
24327,2374,1580,961112,13101415,10
24328,2370,1584,961112,13101415,11
24329,2307,1584,961112,13101415,12
24330,2037,1584,961112,13101415,13
24331,2537,1084,961112,13101415,14
24332,2537,1684,901112,13101415,15
24333,2537,1684,9101112,1301415,16
24334,2537,1684,9101112,131415,17
24335,2537,1684,101112,9131415,18
24336,2537,684,1101112,9131415,19
24337,537,2684,1101112,9131415,20
24338,5037,2684,1101112,9131415,21
24339,5637,2084,1101112,9131415,22
24340,5637,21084,101112,9131415,23
24341,5637,21084,111012,9131415,24
24342,5637,21084,1111412,913015,25
24343,5637,21084,1111412,913150,26
24344,1234,5678,9101112,1314150,0
24345,1234,5678,910110,13141512,1
24346,1234,5678,910011,13141512,2
24347,1234,5678,9101511,1314012,3
24348,1234,5678,9101511,1314120,4
24349,1234,5678,910150,13141211,5
24350,1234,5670,910158,13141211,6
24351,1234,5607,910158,13141211,7
24352,1234,56157,91008,13141211,8
24353,1234,56157,90108,13141211,9
24354,1234,56157,914108,1301211,10
24355,1234,56157,914108,1312011,11
24356,1234,56157,91408,13121011,12
24357,1234,5607,914158,13121011,13
24358,1204,5637,914158,13121011,14
24359,1024,5637,914158,13121011,15
24360,124,5637,914158,13121011,16
24361,5124,637,914158,13121011,17
24362,5124,6037,914158,13121011,18
24363,5024,6137,914158,13121011,19
24364,5204,6137,914158,13121011,20
24365,5240,6137,914158,13121011,21
24366,5247,6130,914158,13121011,22
24367,1234,5678,9101112,1314150,0
24368,1234,5678,9101112,1314015,1
24369,1234,5678,910012,13141115,2
24370,1234,5678,901012,13141115,3
24371,1234,5078,961012,13141115,4
24372,1234,5708,961012,13141115,5
24373,1204,5738,961012,13141115,6
24374,1024,5738,961012,13141115,7
24375,1724,5038,961012,13141115,8
24376,1724,5308,961012,13141115,9
24377,1724,53108,96012,13141115,10
24378,1724,53108,90612,13141115,11
24379,1724,53108,9612,13141115,12
24380,1724,3108,59612,13141115,13
24381,724,13108,59612,13141115,14
24382,7024,13108,59612,13141115,15
24383,7324,10108,59612,13141115,16
24384,7324,11008,59612,13141115,17
24385,7304,11028,59612,13141115,18
24386,7034,11028,59612,13141115,19
24387,71034,1028,59612,13141115,20
24388,71034,1928,50612,13141115,21
24389,71034,1928,56012,13141115,22
24390,71034,1928,56120,13141115,23
24391,71034,1928,561215,1314110,24
24392,71034,1928,561215,1314011,25
24393,71034,1928,56015,13141211,26
24394,71034,1908,56215,13141211,27
24395,71004,1938,56215,13141211,28
24396,71040,1938,56215,13141211,29
24397,71048,1930,56215,13141211,30
24398,71048,19315,5620,13141211,31
24399,71048,19315,5602,13141211,32
24400,1234,5678,9101112,1314150,0
24401,1234,5678,910110,13141512,1
24402,1234,5678,910011,13141512,2
24403,1234,5608,910711,13141512,3
24404,1234,5068,910711,13141512,4
24405,1234,568,910711,13141512,5
24406,234,1568,910711,13141512,6
24407,2034,1568,910711,13141512,7
24408,2534,1068,910711,13141512,8
24409,2534,11068,90711,13141512,9
24410,2534,11068,914711,1301512,10
24411,2534,11068,914711,1315012,11
24412,2534,11068,914011,1315712,12
24413,2534,11068,901411,1315712,13
24414,2534,11068,9151411,130712,14
24415,2534,11068,9151411,13712,15
24416,2534,11068,151411,913712,16
24417,2534,11068,1501411,913712,17
24418,2534,11068,1514011,913712,18
24419,2534,11008,1514611,913712,19
24420,2534,11080,1514611,913712,20
24421,2534,110811,151460,913712,21
24422,2534,110811,1514612,91370,22
24423,1234,5678,9101112,1314150,0
24424,1234,5678,9101112,1314015,1
24425,1234,5678,910012,13141115,2
24426,1234,5608,910712,13141115,3
24427,1234,5068,910712,13141115,4
24428,1034,5268,910712,13141115,5
24429,1304,5268,910712,13141115,6
24430,1340,5268,910712,13141115,7
24431,1348,5260,910712,13141115,8
24432,1348,5206,910712,13141115,9
24433,1348,5276,910012,13141115,10
24434,1348,5276,910120,13141115,11
24435,1348,5270,910126,13141115,12
24436,1348,5207,910126,13141115,13
24437,1348,5027,910126,13141115,14
24438,1348,51027,90126,13141115,15
24439,1348,51027,914126,1301115,16
24440,1348,51027,914126,1311015,17
24441,1348,51027,91406,13111215,18
24442,1348,51027,90146,13111215,19
24443,1348,51027,911146,1301215,20
24444,1348,51027,911146,131215,21
24445,1348,51027,11146,9131215,22
24446,1348,1027,511146,9131215,23
24447,348,11027,511146,9131215,24
24448,3048,11027,511146,9131215,25
24449,31048,1027,511146,9131215,26
24450,31048,127,511146,9131215,27
24451,31048,5127,11146,9131215,28
24452,1234,5678,9101112,1314150,0
24453,1234,5678,910110,13141512,1
24454,1234,5678,910011,13141512,2
24455,1234,5678,901011,13141512,3
24456,1234,5678,91011,13141512,4
24457,1234,5678,1391011,141512,5
24458,1234,5678,1391011,1401512,6
24459,1234,5678,1391011,1415012,7
24460,1234,5678,139011,14151012,8
24461,1234,5608,139711,14151012,9
24462,1204,5638,139711,14151012,10
24463,1240,5638,139711,14151012,11
24464,1248,5630,139711,14151012,12
24465,1248,56311,13970,14151012,13
24466,1248,56311,13907,14151012,14
24467,1248,56311,13097,14151012,15
24468,1248,50311,13697,14151012,16
24469,1248,5311,13697,14151012,17
24470,248,15311,13697,14151012,18
24471,2048,15311,13697,14151012,19
24472,2408,15311,13697,14151012,20
24473,2438,15011,13697,14151012,21
24474,2438,10511,13697,14151012,22
24475,2438,16511,13097,14151012,23
24476,2438,16511,131597,1401012,24
24477,2438,16511,131597,1410012,25
24478,2438,16511,131597,1410120,26
24479,2438,16511,131590,1410127,27
24480,2438,1650,1315911,1410127,28
24481,2430,1658,1315911,1410127,29
24482,2403,1658,1315911,1410127,30
24483,2043,1658,1315911,1410127,31
24484,243,1658,1315911,1410127,32
24485,1243,658,1315911,1410127,33
24486,1243,13658,15911,1410127,34
24487,1234,5678,9101112,1314150,0
24488,1234,5678,9101112,1314015,1
24489,1234,5678,9101112,1301415,2
24490,1234,5678,901112,13101415,3
24491,1234,5678,911012,13101415,4
24492,1234,5678,911120,13101415,5
24493,1234,5670,911128,13101415,6
24494,1230,5674,911128,13101415,7
24495,1203,5674,911128,13101415,8
