,col1,ans
22288,1234567890101213141115,3
22289,1234567809101213141115,4
22290,1234067859101213141115,5
22291,234167859101213141115,6
22292,2034167859101213141115,7
22293,2304167859101213141115,8
22294,2374160859101213141115,9
22295,2374168059101213141115,10
22296,2370168459101213141115,11
22297,2307168459101213141115,12
22298,2387160459101213141115,13
22299,2387106459101213141115,14
22300,2387196450101213141115,15
22301,2387196451410121301115,16
22302,2387196451410121311015,17
22303,2387196451410121311150,18
22304,2387196451410013111512,19
22305,2387196451401013111512,20
22306,2387196450141013111512,21
22307,2387196451114101301512,22
22308,2387196451114100131512,23
22309,2387196401114105131512,24
22310,2387196411014105131512,25
22311,2387106411914105131512,26
22312,2087136411914105131512,27
22313,287136411914105131512,28
22314,1287036411914105131512,29
22315,1287306411914105131512,30
22316,1087326411914105131512,31
22317,1807326411914105131512,32
22318,1867320411914105131512,33
22319,1867324011914105131512,34
22320,1234567891011121314150,0
22321,1234567891011013141512,1
22322,1234567891001113141512,2
22323,1234567890101113141512,3
22324,1234507896101113141512,4
22325,1234057896101113141512,5
22326,234157896101113141512,6
22327,2034157896101113141512,7
22328,2304157896101113141512,8
22329,2340157896101113141512,9
22330,2348157096101113141512,10
22331,2348150796101113141512,11
22332,2348105796101113141512,12
22333,2348165790101113141512,13
22334,2348165791410111301512,14
22335,2348165791410110131512,15
22336,2348165701410119131512,16
22337,2348065711410119131512,17
22338,2348605711410119131512,18
22339,2048635711410119131512,19
22340,248635711410119131512,20
22341,6248035711410119131512,21
22342,6248305711410119131512,22
22343,6248350711410119131512,23
22344,6248351071140119131512,24
22345,6248351071141109131512,25
22346,6248351071141112913150,26
22347,1234567891011121314150,0
22348,1234567891011121314015,1
22349,1234567891001213141115,2
22350,1234567890101213141115,3
22351,1234507896101213141115,4
22352,1034527896101213141115,5
22353,134527896101213141115,6
22354,5134027896101213141115,7
22355,5134927806101213141115,8
22356,5134927860101213141115,9
22357,5134907862101213141115,10
22358,5034917862101213141115,11
22359,5304917862101213141115,12
22360,5374910862101213141115,13
22361,5374918062101213141115,14
22362,5370918462101213141115,15
22363,5307918462101213141115,16
22364,5387910462101213141115,17
22365,5387914062101213141115,18
22366,5387914126210013141115,19
22367,5387914126201013141115,20
22368,5387914126211101314015,21
22369,5387914126211101314150,22
22370,5387914126211013141510,23
22371,5387914126201113141510,24
22372,5387914126021113141510,25
22373,5387914126142111301510,26
22374,1234567891011121314150,0
22375,1234567891011121314015,1
22376,1234567891011121301415,2
22377,1234567891011120131415,3
22378,1234567801011129131415,4
22379,1234067851011129131415,5
22380,1234607851011129131415,6
22381,1234670851011129131415,7
22382,1234671185100129131415,8
22383,1234671185101412913015,9
22384,1234671185101412901315,10
22385,1234671185014129101315,11
22386,1234671185140129101315,12
22387,1234671185141209101315,13
22388,1234671105141289101315,14
22389,1234670115141289101315,15
22390,1204673115141289101315,16
22391,1024673115141289101315,17
22392,124673115141289101315,18
22393,6124073115141289101315,19
22394,6124703115141289101315,20
22395,6024713115141289101315,21
22396,624713115141289101315,22
22397,7624013115141289101315,23
22398,7624513110141289101315,24
22399,1234567891011121314150,0
22400,1234567891011121314015,1
22401,1234567891001213141115,2
22402,1234567890101213141115,3
22403,1234567809101213141115,4
22404,1234067859101213141115,5
22405,234167859101213141115,6
22406,2034167859101213141115,7
22407,2304167859101213141115,8
22408,2374160859101213141115,9
22409,2374168059101213141115,10
22410,2370168459101213141115,11
22411,2307168459101213141115,12
22412,2387160459101213141115,13
22413,2387161045901213141115,14
22414,2387161045091213141115,15
22415,2387101045691213141115,16
22416,2387110045691213141115,17
22417,2387110945601213141115,18
22418,2387110945612013141115,19
22419,2387110905612413141115,20
22420,2387110095612413141115,21
22421,2387110129560413141115,22
22422,2387110129564013141115,23
22423,2387110129564151314110,24
22424,2387110129564151314011,25
22425,2387110129564151301411,26
22426,2387110129564150131411,27
22427,2387110129064155131411,28
22428,2387110129604155131411,29
22429,2387101296104155131411,30
22430,2387112096104155131411,31
22431,2387112496100155131411,32
22432,1234567891011121314150,0
22433,1234567891011013141512,1
22434,1234567891001113141512,2
22435,1234567891015111314012,3
22436,1234567891015111314120,4
22437,1234567891015013141211,5
22438,1234567891001513141211,6
22439,1234567890101513141211,7
22440,1234567891410151301211,8
22441,1234567891410150131211,9
22442,1234567801410159131211,10
22443,1234067851410159131211,11
22444,234167851410159131211,12
22445,2034167851410159131211,13
22446,2634107851410159131211,14
22447,2634170851410159131211,15
22448,2604173851410159131211,16
22449,2064173851410159131211,17
22450,2764103851410159131211,18
22451,2764130851410159131211,19
22452,2764138051410159131211,20
22453,2760138451410159131211,21
22454,2706138451410159131211,22
22455,2076138451410159131211,23
22456,2376108451410159131211,24
22457,2376180451410159131211,25
22458,2376181045140159131211,26
22459,2376181045014159131211,27
22460,2376181040514159131211,28
22461,2376081041514159131211,29
22462,376281041514159131211,30
22463,1234567891011121314150,0
22464,1234567891011121314015,1
22465,1234567891011121301415,2
22466,1234567890111213101415,3
22467,1234567891101213101415,4
22468,1234567891112013101415,5
22469,1234567091112813101415,6
22470,1234560791112813101415,7
22471,1234506791112813101415,8
22472,1234056791112813101415,9
22473,1234956701112813101415,10
22474,1234956713111280101415,11
22475,1234956713111281001415,12
22476,1234956713012810111415,13
22477,1234956713120810111415,14
22478,1234956713121481011015,15
22479,1234956713121481011150,16
22480,1234956713121401011158,17
22481,1234956713120141011158,18
22482,1234956713012141011158,19
22483,1234906713512141011158,20
22484,1034926713512141011158,21
22485,134926713512141011158,22
22486,9134026713512141011158,23
22487,9134206713512141011158,24
22488,9134260713512141011158,25
22489,9104263713512141011158,26
22490,9140263713512141011158,27
22491,9147263013512141011158,28
22492,9147263141351201011158,29
22493,9147263141350121011158,30
22494,9147260141353121011158,31
22495,9107264141353121011158,32
22496,9017264141353121011158,33
22497,9617204141353121011158,34
22498,1234567891011121314150,0
22499,1234567891011013141512,1
22500,1234567091011813141512,2
22501,1234560791011813141512,3
22502,1234561179100813141512,4
22503,1234561179101581314012,5
22504,1234561179101581301412,6
22505,1234561179015813101412,7
22506,1234501179615813101412,8
22507,1234511079615813101412,9
22508,1234511157960813101412,10
22509,1234511157906813101412,11
22510,1234501579116813101412,12
22511,1034521579116813101412,13
22512,1304521579116813101412,14
22513,1340521579116813101412,15
22514,1347521509116813101412,16
22515,1347521589116013101412,17
22516,1347521589110613101412,18
22517,1347521589011613101412,19
22518,1347521580911613101412,20
22519,1347021585911613101412,21
22520,347121585911613101412,22
22521,3047121585911613101412,23
22522,3247101585911613101412,24
22523,3247191585011613101412,25
22524,3247191585110613101412,26
22525,3247190851115613101412,27
22526,3247109851115613101412,28
22527,3247019851115613101412,29
22528,3247519801115613101412,30
22529,1234567891011121314150,0
22530,1234567891011013141512,1
22531,1234567891001113141512,2
22532,1234567891015111314012,3
22533,1234567891015111301412,4
22534,1234567891015110131412,5
22535,1234567801015119131412,6
22536,1234567810015119131412,7
22537,1234507810615119131412,8
22538,1234570810615119131412,9
22539,1204573810615119131412,10
22540,1024573810615119131412,11
22541,124573810615119131412,12
22542,5124073810615119131412,13
22543,5124107380615119131412,14
22544,5124107386015119131412,15
22545,5124107386131511901412,16
22546,5124107386131511914012,17
22547,5124107386131511914120,18
22548,5124107386131509141211,19
22549,5124107386130159141211,20
22550,5124107086133159141211,21
22551,5104107286133159141211,22
22552,1234567891011121314150,0
22553,1234567891011013141512,1
22554,1234567891001113141512,2
22555,1234560891071113141512,3
22556,1234506891071113141512,4
22557,1234510689071113141512,5
22558,1234510689701113141512,6
22559,1234510089761113141512,7
22560,1234510809761113141512,8
22561,1234510811976013141512,9
22562,1234510811970613141512,10
22563,1234510811971561314012,11
22564,1234510811971561314120,12
22565,1234510811971501314126,13
22566,1234510809715111314126,14
22567,1234510089715111314126,15
22568,1234501089715111314126,16
22569,1234571089015111314126,17
22570,1234571080915111314126,18
22571,1234571081391511014126,19
22572,1234571081391511140126,20
22573,1234571081391511141206,21
22574,1234571081390111412156,22
22575,1234571081309111412156,23
22576,1234571080139111412156,24
22577,1234071085139111412156,25
22578,1234701085139111412156,26
22579,1034721085139111412156,27
22580,1304721085139111412156,28
22581,1310472085139111412156,29
22582,1310472805139111412156,30
22583,1234567891011121314150,0
22584,1234567891011013141512,1
22585,1234567091011813141512,2
22586,1230567491011813141512,3
22587,1203567491011813141512,4
22588,1273560491011813141512,5
22589,1273561149100813141512,6
22590,1273561149101581314012,7
22591,1273561149101581314120,8
22592,1273561149101501314128,9
22593,1273561109101541314128,10
22594,1273560119101541314128,11
22595,1273561511910041314128,12
22596,1273561511910401314128,13
22597,1273561509104111314128,14
22598,1273560159104111314128,15
22599,1273506159104111314128,16
22600,1273056159104111314128,17
22601,273156159104111314128,18
22602,2073156159104111314128,19
22603,2573106159104111314128,20
22604,2573016159104111314128,21
22605,2573916150104111314128,22
22606,2573916151004111314128,23
22607,2573916151014411130128,24
22608,2573916151014411131208,25
22609,2573916151014011131248,26
22610,2573910151014611131248,27
22611,2503917151014611131248,28
22612,2053917151014611131248,29
22613,253917151014611131248,30
22614,9253017151014611131248,31
22615,9253107151014611131248,32
22616,9253170151014611131248,33
22617,9203175151014611131248,34
22618,9230175151014611131248,35
22619,9231517501014611131248,36
22620,9231517511101460131248,37
22621,9231517511101468131240,38
22622,1234567891011121314150,0
22623,1234567891011013141512,1
22624,1234567091011813141512,2
22625,1234560791011813141512,3
22626,1234506791011813141512,4
22627,1234510679011813141512,5
22628,1234510670911813141512,6
22629,1234510671391180141512,7
22630,1234510671391181401512,8
22631,1234510671301181491512,9
22632,1234510670131181491512,10
22633,1234010675131181491512,11
22634,234110675131181491512,12
22635,2034110675131181491512,13
22636,2304110675131181491512,14
22637,2340110675131181491512,15
22638,2347110605131181491512,16
22639,2347110685131101491512,17
22640,2347110685131112149150,18
22641,1234567891011121314150,0
22642,1234567891011013141512,1
22643,1234567091011813141512,2
22644,1234560791011813141512,3
22645,1234506791011813141512,4
22646,1234056791011813141512,5
22647,1234956701011813141512,6
22648,1234956713101180141512,7
22649,1234956713101181401512,8
22650,1234956713011814101512,9
22651,1234956713110814101512,10
22652,1234956713111581410012,11
22653,1234956713111581401012,12
22654,1234956713015814111012,13
22655,1234906713515814111012,14
22656,1034926713515814111012,15
22657,1304926713515814111012,16
22658,1364920713515814111012,17
22659,1364921571350814111012,18
22660,1364921571305814111012,19
22661,1364901571325814111012,20
22662,1064931571325814111012,21
22663,1604931571325814111012,22
22664,1615493071325814111012,23
22665,1615490371325814111012,24
22666,1615492371305814111012,25
22667,1615492371350814111012,26
22668,1615492371351081411012,27
22669,1615492371351081411120,28
22670,1615492371351001411128,29
22671,1615492371350101411128,30
22672,1615492071353101411128,31
22673,1615490271353101411128,32
22674,1615409271353101411128,33
22675,615419271353101411128,34
22676,1234567891011121314150,0
22677,1234567891011121314015,1
22678,1234567891001213141115,2
22679,1234560891071213141115,3
22680,1234506891071213141115,4
22681,1234056891071213141115,5
22682,1234956801071213141115,6
22683,1234956810071213141115,7
22684,1234956810701213141115,8
22685,1234956810712013141115,9
22686,1234956010712813141115,10
22687,1234950610712813141115,11
22688,1234905610712813141115,12
22689,1034925610712813141115,13
22690,1304925610712813141115,14
22691,1354920610712813141115,15
22692,1354902610712813141115,16
22693,1354972610012813141115,17
22694,1354972610120813141115,18
22695,1354972610128013141115,19
22696,1354972010128613141115,20
22697,1354970210128613141115,21
22698,1354907210128613141115,22
22699,1354097210128613141115,23
22700,1354109720128613141115,24
22701,1354109721208613141115,25
22702,1354100721298613141115,26
22703,1354107021298613141115,27
22704,1354107821290613141115,28
22705,1354107821291161314015,29
22706,1354107821291161301415,30
22707,1354107821291160131415,31
22708,1354107820911612131415,32
22709,1354107829011612131415,33
22710,1354100829711612131415,34
