col1,ans
413260758,7
410263758,8
401263758,9
41263758,10
241063758,11
241603758,12
241653708,13
241653078,14
241053678,15
241503678,16
241530678,17
241538670,18
241538607,19
241508637,20
201548637,21
210548637,22
218540637,23
218504637,24
123456780,0
123450786,1
123405786,2
123485706,3
123485076,4
123085476,5
23185476,6
203185476,7
283105476,8
283015476,9
283415076,10
283415706,11
283415760,12
283410765,13
283401765,14
283041765,15
83241765,16
803241765,17
830241765,18
123456780,0
123456708,1
123456078,2
123056478,3
123506478,4
123560478,5
123568470,6
123568407,7
123508467,8
123580467,9
120583467,10
102583467,11
182503467,12
182530467,13
182537460,14
182537406,15
182537046,16
182037546,17
82137546,18
802137546,19
832107546,20
832147506,21
832147056,22
832047156,23
832407156,24
123456780,0
123456708,1
123456078,2
123056478,3
123506478,4
103526478,5
13526478,6
513026478,7
513206478,8
513276408,9
513276480,10
513270486,11
513207486,12
513287406,13
513287046,14
513087246,15
513807246,16
513847206,17
513847260,18
513840267,19
513804267,20
503814267,21
530814267,22
534810267,23
534801267,24
123456780,0
123450786,1
120453786,2
102453786,3
152403786,4
152483706,5
152483760,6
152480763,7
152408763,8
152468703,9
152468073,10
152068473,11
52168473,12
502168473,13
562108473,14
562178403,15
562178043,16
562078143,17
62578143,18
602578143,19
672508143,20
672580143,21
670582143,22
607582143,23
687502143,24
687542103,25
687542130,26
687540132,27
680547132,28
123456780,0
123450786,1
120453786,2
102453786,3
152403786,4
152043786,5
152743086,6
152743806,7
152743860,8
152740863,9
150742863,10
105742863,11
145702863,12
145762803,13
145762830,14
145760832,15
140765832,16
104765832,17
164705832,18
164075832,19
164875032,20
164875302,21
164875320,22
164870325,23
164807325,24
164087325,25
64187325,26
123456780,0
123456708,1
123406758,2
103426758,3
13426758,4
413026758,5
413206758,6
413260758,7
413268750,8
413268705,9
413268075,10
413068275,11
413608275,12
413680275,13
410683275,14
401683275,15
41683275,16
641083275,17
641803275,18
641830275,19
641835270,20
641835207,21
641805237,22
123456780,0
123450786,1
123405786,2
123485706,3
123485760,4
123480765,5
120483765,6
102483765,7
182403765,8
182463705,9
182463075,10
182063475,11
82163475,12
802163475,13
862103475,14
862173405,15
862173045,16
862073145,17
862703145,18
862730145,19
862735140,20
862735104,21
862735014,22
862035714,23
862305714,24
862350714,25
862354710,26
862354701,27
862354071,28
123456780,0
123450786,1
120453786,2
102453786,3
152403786,4
152483706,5
152483760,6
152480763,7
150482763,8
105482763,9
15482763,10
415082763,11
415802763,12
415862703,13
415862073,14
415062873,15
415602873,16
415620873,17
415623870,18
415623807,19
415603827,20
405613827,21
450613827,22
453610827,23
453601827,24
453621807,25
453621870,26
123456780,0
123456708,1
123406758,2
103426758,3
130426758,4
136420758,5
136428750,6
136428705,7
136408725,8
106438725,9
160438725,10
168430725,11
168403725,12
168043725,13
168743025,14
168743205,15
168743250,16
168740253,17
168704253,18
168074253,19
68174253,20
608174253,21
678104253,22
678154203,23
678154023,24
678054123,25
678504123,26
123456780,0
123456708,1
123456078,2
123056478,3
23156478,4
203156478,5
253106478,6
253176408,7
253176048,8
253076148,9
253706148,10
253746108,11
253746180,12
253740186,13
250743186,14
205743186,15
245703186,16
245783106,17
245783160,18
245780163,19
240785163,20
204785163,21
284705163,22
284075163,23
84275163,24
123456780,0
123456708,1
123406758,2
123046758,3
23146758,4
203146758,5
243106758,6
243160758,7
240163758,8
204163758,9
24163758,10
124063758,11
124603758,12
124630758,13
124638750,14
124638705,15
124638075,16
124038675,17
124308675,18
124380675,19
124385670,20
124385607,21
124305687,22
104325687,23
14325687,24
314025687,25
314625087,26
314625807,27
314605827,28
123456780,0
123450786,1
123405786,2
123045786,3
123745086,4
123745806,5
123745860,6
123740865,7
120743865,8
102743865,9
142703865,10
142763805,11
142763850,12
142760853,13
142706853,14
142756803,15
142756830,16
123456780,0
123456708,1
123406758,2
103426758,3
130426758,4
136420758,5
136428750,6
136428705,7
136408725,8
136480725,9
130486725,10
103486725,11
13486725,12
413086725,13
413806725,14
403816725,15
430816725,16
436810725,17
436815720,18
436815702,19
436815072,20
436015872,21
36415872,22
123456780,0
123450786,1
123405786,2
103425786,3
13425786,4
413025786,5
413205786,6
413285706,7
413285076,8
413085276,9
413805276,10
413850276,11
413856270,12
413856207,13
413806257,14
413860257,15
410863257,16
401863257,17
41863257,18
841063257,19
841603257,20
841630257,21
840631257,22
804631257,23
834601257,24
123456780,0
123450786,1
120453786,2
102453786,3
152403786,4
152483706,5
152483760,6
152480763,7
152408763,8
152468703,9
152468073,10
152068473,11
152608473,12
102658473,13
120658473,14
128650473,15
128605473,16
108625473,17
18625473,18
618025473,19
618425073,20
123456780,0
123456708,1
123406758,2
123460758,3
120463758,4
102463758,5
162403758,6
162453708,7
162453780,8
162450783,9
160452783,10
106452783,11
16452783,12
416052783,13
416502783,14
406512783,15
46512783,16
546012783,17
546712083,18
546712803,19
546712830,20
546710832,21
546701832,22
123456780,0
123456708,1
123456078,2
123056478,3
123506478,4
123560478,5
120563478,6
102563478,7
162503478,8
162573408,9
162573480,10
162570483,11
160572483,12
106572483,13
16572483,14
516072483,15
516702483,16
516782403,17
516782430,18
516780432,19
510786432,20
501786432,21
581706432,22
581076432,23
581476032,24
123456780,0
123456708,1
123406758,2
103426758,3
13426758,4
413026758,5
413726058,6
413726508,7
413706528,8
403716528,9
43716528,10
743016528,11
743106528,12
703146528,13
730146528,14
736140528,15
736104528,16
736124508,17
736124580,18
736120584,19
736102584,20
123456780,0
123456708,1
123456078,2
123056478,3
123506478,4
123560478,5
123568470,6
123568407,7
123508467,8
123058467,9
123458067,10
123458607,11
123408657,12
123048657,13
23148657,14
203148657,15
230148657,16
238140657,17
238104657,18
238014657,19
38214657,20
308214657,21
318204657,22
123456780,0
123456708,1
123406758,2
123460758,3
123468750,4
123468705,5
123468075,6
123068475,7
123608475,8
123680475,9
120683475,10
102683475,11
12683475,12
612083475,13
612803475,14
612873405,15
612873045,16
612073845,17
612703845,18
602713845,19
620713845,20
623710845,21
623701845,22
603721845,23
630721845,24
123456780,0
123450786,1
120453786,2
102453786,3
12453786,4
412053786,5
412753086,6
412753806,7
412703856,8
412730856,9
410732856,10
401732856,11
41732856,12
741032856,13
741832056,14
741832506,15
741832560,16
741830562,17
740831562,18
704831562,19
74831562,20
874031562,21
874301562,22
874310562,23
870314562,24
123456780,0
123456708,1
123406758,2
123460758,3
120463758,4
102463758,5
12463758,6
412063758,7
412763058,8
412763508,9
412763580,10
412760583,11
410762583,12
123456780,0
123456708,1
123456078,2
123056478,3
123506478,4
123560478,5
123568470,6
123568407,7
123568047,8
123068547,9
123608547,10
123680547,11
120683547,12
102683547,13
182603547,14
182643507,15
182643570,16
182640573,17
180642573,18
108642573,19
148602573,20
148620573,21
148623570,22
148623507,23
148623057,24
123456780,0
123450786,1
123405786,2
103425786,3
13425786,4
413025786,5
413725086,6
413725806,7
413705826,8
403715826,9
43715826,10
743015826,11
743815026,12
743815206,13
743805216,14
703845216,15
730845216,16
735840216,17
735846210,18
735846201,19
735806241,20
735860241,21
730865241,22
123456780,0
123456708,1
123456078,2
123056478,3
123506478,4
103526478,5
13526478,6
513026478,7
513426078,8
513426708,9
513426780,10
513420786,11
510423786,12
501423786,13
521403786,14
521483706,15
521483760,16
521480763,17
521408763,18
521048763,19
521748063,20
521748603,21
521708643,22
123456780,0
123456708,1
123456078,2
123056478,3
23156478,4
203156478,5
253106478,6
253016478,7
253416078,8
253416708,9
253406718,10
253046718,11
53246718,12
503246718,13
530246718,14
536240718,15
536204718,16
506234718,17
560234718,18
564230718,19
564238710,20
564238701,21
564208731,22
564028731,23
564728031,24
123456780,0
123450786,1
120453786,2
102453786,3
152403786,4
152043786,5
52143786,6
502143786,7
520143786,8
523140786,9
523104786,10
523184706,11
523184076,12
523084176,13
23584176,14
203584176,15
230584176,16
234580176,17
234508176,18
234578106,19
234578016,20
234078516,21
34278516,22
304278516,23
374208516,24
374280516,25
374286510,26
123456780,0
123456708,1
123456078,2
123056478,3
123506478,4
123576408,5
123576480,6
123570486,7
120573486,8
102573486,9
12573486,10
512073486,11
512703486,12
512783406,13
512783460,14
512780463,15
512708463,16
502718463,17
520718463,18
528710463,19
528701463,20
528071463,21
528471063,22
123456780,0
123456708,1
123406758,2
123046758,3
123746058,4
123746508,5
123706548,6
103726548,7
13726548,8
713026548,9
713206548,10
713260548,11
713268540,12
713268504,13
713268054,14
713068254,15
713608254,16
703618254,17
73618254,18
673018254,19
673108254,20
673180254,21
670183254,22
123456780,0
123456708,1
123406758,2
123460758,3
123468750,4
123468705,5
123468075,6
123068475,7
23168475,8
203168475,9
263108475,10
263018475,11
63218475,12
603218475,13
630218475,14
638210475,15
638201475,16
638271405,17
638271045,18
638071245,19
38671245,20
308671245,21
380671245,22
381670245,23
381607245,24
301687245,25
310687245,26
123456780,0
123456708,1
123406758,2
123046758,3
23146758,4
203146758,5
243106758,6
243016758,7
243716058,8
243716508,9
243716580,10
243710586,11
243701586,12
243071586,13
43271586,14
403271586,15
473201586,16
473281506,17
473281560,18
473280561,19
470283561,20
407283561,21
487203561,22
487023561,23
87423561,24
123456780,0
123450786,1
123405786,2
123485706,3
123485076,4
123085476,5
23185476,6
203185476,7
283105476,8
283150476,9
280153476,10
208153476,11
258103476,12
258173406,13
258173046,14
258073146,15
258703146,16
208753146,17
28753146,18
728053146,19
728503146,20
708523146,21
780523146,22
123456780,0
123456708,1
123456078,2
123056478,3
123506478,4
103526478,5
13526478,6
513026478,7
513206478,8
513260478,9
510263478,10
501263478,11
561203478,12
561230478,13
561238470,14
561238407,15
561238047,16
561038247,17
561308247,18
561380247,19
561387240,20
561387204,21
561387024,22
561087324,23
561807324,24
123456780,0
123456708,1
123406758,2
123046758,3
123746058,4
123746508,5
123746580,6
123740586,7
123704586,8
123784506,9
123784056,10
123084756,11
123804756,12
103824756,13
13824756,14
813024756,15
813204756,16
803214756,17
830214756,18
834210756,19
834216750,20
834216705,21
834216075,22
834016275,23
834106275,24
123456780,0
123456708,1
123406758,2
123046758,3
23146758,4
203146758,5
243106758,6
243156708,7
243156078,8
243056178,9
243506178,10
243560178,11
243568170,12
243568107,13
243568017,14
243068517,15
43268517,16
403268517,17
463208517,18
463280517,19
460283517,20
123456780,0
123450786,1
123405786,2
123045786,3
123745086,4
123745806,5
123745860,6
123740865,7
123704865,8
123074865,9
23174865,10
203174865,11
230174865,12
234170865,13
234107865,14
234017865,15
34217865,16
304217865,17
340217865,18
347210865,19
347201865,20
347021865,21
347821065,22
347821605,23
347821650,24
347820651,25
340827651,26
123456780,0
123456708,1
123406758,2
103426758,3
130426758,4
136420758,5
136402758,6
106432758,7
16432758,8
416032758,9
416732058,10
416732508,11
416732580,12
416730582,13
416703582,14
416783502,15
416783520,16
416780523,17
416708523,18
416078523,19
416578023,20
123456780,0
123456708,1
123456078,2
123056478,3
123506478,4
123576408,5
123576480,6
123570486,7
120573486,8
102573486,9
172503486,10
172530486,11
172536480,12
172536408,13
172506438,14
102576438,15
120576438,16
126570438,17
126507438,18
106527438,19
16527438,20
516027438,21
516427038,22
123456780,0
123450786,1
123405786,2
123045786,3
23145786,4
203145786,5
230145786,6
235140786,7
235104786,8
235014786,9
235714086,10
235714806,11
235704816,12
205734816,13
25734816,14
725034816,15
725304816,16
705324816,17
750324816,18
754320816,19
754326810,20
754326801,21
754306821,22
754036821,23
754836021,24
123456780,0
123456708,1
123406758,2
123046758,3
123746058,4
123746508,5
123706548,6
123076548,7
23176548,8
203176548,9
230176548,10
236170548,11
236107548,12
206137548,13
260137548,14
267130548,15
267138540,16
267138504,17
267138054,18
267038154,19
267308154,20
207368154,21
270368154,22
123456780,0
123456708,1
123406758,2
123046758,3
123746058,4
123746508,5
123706548,6
123076548,7
23176548,8
203176548,9
273106548,10
273016548,11
273516048,12
273516408,13
273506418,14
273560418,15
270563418,16
207563418,17
27563418,18
527063418,19
527603418,20
507623418,21
57623418,22
123456780,0
123450786,1
123405786,2
103425786,3
130425786,4
135420786,5
135426780,6
135426708,7
135406728,8
105436728,9
150436728,10
156430728,11
156438720,12
156438702,13
156438072,14
156038472,15
156308472,16
156378402,17
156378042,18
156078342,19
56178342,20
506178342,21
576108342,22
576180342,23
576182340,24
576182304,25
576182034,26
123456780,0
123456708,1
123456078,2
123056478,3
123506478,4
123560478,5
120563478,6
102563478,7
12563478,8
512063478,9
512603478,10
512630478,11
510632478,12
501632478,13
531602478,14
531672408,15
531672048,16
531072648,17
31572648,18
301572648,19
371502648,20
371520648,21
370521648,22
123456780,0
123450786,1
120453786,2
102453786,3
152403786,4
152043786,5
52143786,6
502143786,7
542103786,8
542130786,9
540132786,10
504132786,11
54132786,12
154032786,13
154732086,14
154732806,15
154702836,16
154720836,17
154726830,18
154726803,19
154706823,20
104756823,21
140756823,22
123456780,0
123450786,1
123405786,2
103425786,3
130425786,4
135420786,5
135426780,6
135426708,7
135406728,8
135460728,9
130465728,10
103465728,11
13465728,12
413065728,13
413765028,14
413765208,15
413705268,16
413750268,17
410753268,18
123456780,0
123456708,1
123456078,2
123056478,3
123506478,4
103526478,5
13526478,6
513026478,7
513206478,8
513260478,9
513268470,10
513268407,11
513268047,12
513068247,13
513608247,14
513680247,15
510683247,16
501683247,17
51683247,18
651083247,19
651803247,20
651843207,21
651843270,22
651840273,23
651804273,24
651874203,25
651874230,26
123456780,0
123456708,1
123456078,2
123056478,3
123506478,4
103526478,5
130526478,6
136520478,7
136502478,8
136572408,9
136572048,10
136072548,11
36172548,12
306172548,13
360172548,14
362170548,15
362107548,16
362017548,17
62317548,18
602317548,19
620317548,20
627310548,21
627318540,22
123456780,0
123450786,1
123405786,2
123045786,3
23145786,4
203145786,5
230145786,6
235140786,7
235104786,8
235014786,9
235714086,10
235714806,11
235704816,12
235074816,13
35274816,14
305274816,15
350274816,16
354270816,17
354207816,18
354217806,19
354217860,20
123456780,0
123450786,1
123405786,2
103425786,3
13425786,4
413025786,5
413205786,6
413250786,7
410253786,8
401253786,9
41253786,10
241053786,11
241503786,12
241583706,13
241583076,14
241083576,15
241803576,16
241830576,17
240831576,18
204831576,19
24831576,20
824031576,21
824301576,22
824371506,23
824371056,24
824071356,25
824701356,26
123456780,0
123456708,1
123456078,2
123056478,3
123506478,4
123576408,5
123576048,6
123076548,7
23176548,8
203176548,9
273106548,10
273016548,11
273516048,12
273516408,13
273506418,14
273560418,15
270563418,16
207563418,17
267503418,18
267530418,19
267538410,20
267538401,21
267508431,22
207568431,23
270568431,24
123456780,0
123450786,1
123405786,2
123045786,3
123745086,4
123745806,5
123705846,6
103725846,7
13725846,8
713025846,9
713825046,10
713825406,11
713825460,12
713820465,13
713802465,14
713082465,15
713482065,16
713482605,17
713402685,18
703412685,19
730412685,20
732410685,21
732401685,22
732481605,23
732481650,24
123456780,0
123450786,1
123405786,2
123485706,3
123485076,4
123085476,5
123805476,6
123850476,7
123856470,8
123856407,9
123806457,10
103826457,11
13826457,12
813026457,13
813206457,14
813260457,15
810263457,16
801263457,17
861203457,18
861023457,19
61823457,20
123456780,0
123450786,1
123405786,2
123485706,3
123485076,4
123085476,5
