col1,col2,col3,ans
732,581,406,19
732,581,460,20
732,580,461,21
730,582,461,22
703,582,461,23
783,502,461,24
783,520,461,25
780,523,461,26
123,456,780,0
123,450,786,1
123,405,786,2
123,45,786,3
123,745,86,4
123,745,806,5
123,705,846,6
123,75,846,7
23,175,846,8
203,175,846,9
273,105,846,10
273,145,806,11
273,145,86,12
273,45,186,13
273,405,186,14
273,450,186,15
270,453,186,16
207,453,186,17
257,403,186,18
257,483,106,19
257,483,160,20
257,480,163,21
250,487,163,22
123,456,780,0
123,450,786,1
120,453,786,2
102,453,786,3
12,453,786,4
412,53,786,5
412,503,786,6
412,530,786,7
412,536,780,8
412,536,708,9
412,506,738,10
402,516,738,11
420,516,738,12
426,510,738,13
426,501,738,14
406,521,738,15
46,521,738,16
546,21,738,17
546,721,38,18
546,721,308,19
546,701,328,20
546,710,328,21
546,718,320,22
123,456,780,0
123,456,708,1
123,456,78,2
123,56,478,3
23,156,478,4
203,156,478,5
253,106,478,6
253,16,478,7
53,216,478,8
503,216,478,9
530,216,478,10
536,210,478,11
536,201,478,12
536,21,478,13
536,421,78,14
536,421,708,15
536,421,780,16
536,420,781,17
536,402,781,18
536,482,701,19
536,482,71,20
536,82,471,21
536,802,471,22
123,456,780,0
123,456,708,1
123,456,78,2
123,56,478,3
23,156,478,4
203,156,478,5
230,156,478,6
236,150,478,7
236,105,478,8
236,175,408,9
236,175,480,10
236,170,485,11
236,107,485,12
236,17,485,13
236,417,85,14
236,417,805,15
236,407,815,16
206,437,815,17
26,437,815,18
426,37,815,19
426,837,15,20
426,837,105,21
426,807,135,22
406,827,135,23
46,827,135,24
846,27,135,25
846,207,135,26
123,456,780,0
123,450,786,1
120,453,786,2
102,453,786,3
152,403,786,4
152,43,786,5
52,143,786,6
502,143,786,7
520,143,786,8
523,140,786,9
523,104,786,10
523,184,706,11
523,184,760,12
523,180,764,13
520,183,764,14
502,183,764,15
582,103,764,16
582,13,764,17
582,713,64,18
582,713,604,19
582,703,614,20
502,783,614,21
52,783,614,22
123,456,780,0
123,456,708,1
123,406,758,2
123,460,758,3
120,463,758,4
102,463,758,5
12,463,758,6
412,63,758,7
412,603,758,8
402,613,758,9
420,613,758,10
423,610,758,11
423,618,750,12
423,618,705,13
423,608,715,14
423,680,715,15
420,683,715,16
402,683,715,17
42,683,715,18
642,83,715,19
642,783,15,20
642,783,105,21
642,783,150,22
123,456,780,0
123,456,708,1
123,456,78,2
123,56,478,3
23,156,478,4
203,156,478,5
253,106,478,6
253,16,478,7
253,416,78,8
253,416,708,9
253,406,718,10
253,46,718,11
53,246,718,12
503,246,718,13
530,246,718,14
536,240,718,15
536,248,710,16
536,248,701,17
536,208,741,18
536,280,741,19
530,286,741,20
503,286,741,21
583,206,741,22
583,260,741,23
580,263,741,24
123,456,780,0
123,450,786,1
123,405,786,2
123,485,706,3
123,485,760,4
123,480,765,5
120,483,765,6
102,483,765,7
182,403,765,8
182,43,765,9
182,743,65,10
182,743,605,11
182,743,650,12
182,740,653,13
182,704,653,14
182,74,653,15
82,174,653,16
123,456,780,0
123,450,786,1
120,453,786,2
102,453,786,3
12,453,786,4
412,53,786,5
412,503,786,6
412,530,786,7
410,532,786,8
401,532,786,9
41,532,786,10
541,32,786,11
541,302,786,12
541,382,706,13
541,382,76,14
541,82,376,15
541,802,376,16
541,820,376,17
541,826,370,18
123,456,780,0
123,456,708,1
123,406,758,2
103,426,758,3
130,426,758,4
136,420,758,5
136,402,758,6
136,42,758,7
136,742,58,8
136,742,508,9
136,742,580,10
136,740,582,11
136,704,582,12
136,784,502,13
136,784,52,14
136,84,752,15
36,184,752,16
306,184,752,17
386,104,752,18
386,14,752,19
386,714,52,20
386,714,502,21
386,714,520,22
123,456,780,0
123,450,786,1
120,453,786,2
102,453,786,3
152,403,786,4
152,483,706,5
152,483,760,6
152,480,763,7
152,408,763,8
102,458,763,9
120,458,763,10
128,450,763,11
128,405,763,12
128,45,763,13
28,145,763,14
208,145,763,15
248,105,763,16
248,15,763,17
248,715,63,18
248,715,603,19
248,705,613,20
248,75,613,21
48,275,613,22
408,275,613,23
480,275,613,24
485,270,613,25
485,207,613,26
123,456,780,0
123,450,786,1
123,405,786,2
103,425,786,3
13,425,786,4
413,25,786,5
413,205,786,6
403,215,786,7
430,215,786,8
435,210,786,9
435,201,786,10
435,281,706,11
435,281,76,12
435,81,276,13
35,481,276,14
305,481,276,15
385,401,276,16
385,471,206,17
385,471,260,18
385,470,261,19
385,407,261,20
385,467,201,21
385,467,21,22
385,67,421,23
385,607,421,24
305,687,421,25
350,687,421,26
123,456,780,0
123,456,708,1
123,406,758,2
123,460,758,3
120,463,758,4
102,463,758,5
12,463,758,6
412,63,758,7
412,603,758,8
412,630,758,9
410,632,758,10
401,632,758,11
41,632,758,12
641,32,758,13
641,732,58,14
641,732,508,15
641,702,538,16
123,456,780,0
123,450,786,1
120,453,786,2
102,453,786,3
152,403,786,4
152,483,706,5
152,483,760,6
152,480,763,7
150,482,763,8
105,482,763,9
15,482,763,10
415,82,763,11
415,802,763,12
415,820,763,13
410,825,763,14
401,825,763,15
41,825,763,16
841,25,763,17
841,205,763,18
841,265,703,19
841,265,730,20
841,260,735,21
840,261,735,22
804,261,735,23
864,201,735,24
123,456,780,0
123,450,786,1
120,453,786,2
102,453,786,3
12,453,786,4
412,53,786,5
412,503,786,6
412,530,786,7
412,536,780,8
412,536,708,9
412,506,738,10
412,560,738,11
410,562,738,12
401,562,738,13
461,502,738,14
461,532,708,15
461,532,78,16
123,456,780,0
123,450,786,1
120,453,786,2
102,453,786,3
12,453,786,4
412,53,786,5
412,503,786,6
412,530,786,7
412,536,780,8
412,536,708,9
412,506,738,10
402,516,738,11
420,516,738,12
426,510,738,13
426,501,738,14
426,531,708,15
426,531,780,16
426,530,781,17
426,503,781,18
426,583,701,19
426,583,71,20
426,83,571,21
26,483,571,22
206,483,571,23
286,403,571,24
286,473,501,25
286,473,51,26
123,456,780,0
123,450,786,1
123,405,786,2
123,45,786,3
23,145,786,4
203,145,786,5
230,145,786,6
235,140,786,7
235,104,786,8
205,134,786,9
250,134,786,10
254,130,786,11
254,136,780,12
254,136,708,13
254,106,738,14
254,16,738,15
54,216,738,16
504,216,738,17
514,206,738,18
514,260,738,19
510,264,738,20
501,264,738,21
51,264,738,22
251,64,738,23
251,764,38,24
251,764,308,25
251,704,368,26
123,456,780,0
123,450,786,1
123,405,786,2
103,425,786,3
13,425,786,4
413,25,786,5
413,205,786,6
413,250,786,7
410,253,786,8
401,253,786,9
41,253,786,10
241,53,786,11
241,503,786,12
241,583,706,13
241,583,76,14
241,83,576,15
241,803,576,16
201,843,576,17
21,843,576,18
821,43,576,19
821,543,76,20
821,543,706,21
821,503,746,22
821,530,746,23
821,536,740,24
821,536,704,25
821,506,734,26
123,456,780,0
123,450,786,1
123,405,786,2
123,45,786,3
123,745,86,4
123,745,806,5
123,745,860,6
123,740,865,7
123,704,865,8
123,74,865,9
123,874,65,10
123,874,605,11
123,804,675,12
103,824,675,13
130,824,675,14
134,820,675,15
134,825,670,16
134,825,607,17
134,805,627,18
104,835,627,19
14,835,627,20
814,35,627,21
814,635,27,22
814,635,207,23
814,605,237,24
804,615,237,25
840,615,237,26
123,456,780,0
123,450,786,1
123,405,786,2
103,425,786,3
13,425,786,4
413,25,786,5
413,205,786,6
403,215,786,7
430,215,786,8
435,210,786,9
435,216,780,10
435,216,708,11
435,206,718,12
435,26,718,13
435,726,18,14
435,726,108,15
435,706,128,16
435,76,128,17
35,476,128,18
305,476,128,19
350,476,128,20
123,456,780,0
123,450,786,1
123,405,786,2
123,485,706,3
123,485,76,4
123,85,476,5
123,805,476,6
123,850,476,7
120,853,476,8
102,853,476,9
12,853,476,10
812,53,476,11
812,503,476,12
812,573,406,13
812,573,460,14
812,570,463,15
810,572,463,16
801,572,463,17
871,502,463,18
123,456,780,0
123,456,708,1
123,456,78,2
123,56,478,3
23,156,478,4
203,156,478,5
230,156,478,6
236,150,478,7
236,105,478,8
236,175,408,9
236,175,480,10
236,170,485,11
236,107,485,12
236,17,485,13
236,417,85,14
236,417,805,15
236,417,850,16
236,410,857,17
236,401,857,18
236,41,857,19
36,241,857,20
306,241,857,21
360,241,857,22
361,240,857,23
361,204,857,24
301,264,857,25
31,264,857,26
123,456,780,0
123,456,708,1
123,456,78,2
123,56,478,3
23,156,478,4
203,156,478,5
230,156,478,6
236,150,478,7
236,158,470,8
236,158,407,9
236,108,457,10
206,138,457,11
260,138,457,12
268,130,457,13
268,137,450,14
268,137,405,15
268,107,435,16
123,456,780,0
123,450,786,1
123,405,786,2
123,45,786,3
23,145,786,4
203,145,786,5
230,145,786,6
235,140,786,7
235,146,780,8
235,146,708,9
235,146,78,10
235,46,178,11
235,406,178,12
235,460,178,13
235,468,170,14
235,468,107,15
235,408,167,16
205,438,167,17
250,438,167,18
258,430,167,19
258,403,167,20
258,463,107,21
258,463,170,22
258,460,173,23
258,406,173,24
123,456,780,0
123,456,708,1
123,456,78,2
123,56,478,3
123,506,478,4
123,576,408,5
123,576,480,6
123,570,486,7
123,507,486,8
103,527,486,9
13,527,486,10
513,27,486,11
513,427,86,12
513,427,806,13
513,407,826,14
503,417,826,15
530,417,826,16
537,410,826,17
537,416,820,18
537,416,802,19
537,406,812,20
123,456,780,0
123,456,708,1
123,406,758,2
123,46,758,3
123,746,58,4
123,746,508,5
123,746,580,6
123,740,586,7
123,704,586,8
123,74,586,9
23,174,586,10
203,174,586,11
230,174,586,12
234,170,586,13
234,107,586,14
234,17,586,15
234,517,86,16
234,517,806,17
234,517,860,18
123,456,780,0
123,456,708,1
123,406,758,2
123,46,758,3
23,146,758,4
203,146,758,5
230,146,758,6
236,140,758,7
236,104,758,8
236,14,758,9
236,714,58,10
236,714,508,11
236,714,580,12
236,710,584,13
236,701,584,14
236,781,504,15
236,781,54,16
236,81,754,17
236,801,754,18
206,831,754,19
26,831,754,20
826,31,754,21
826,301,754,22
123,456,780,0
123,450,786,1
120,453,786,2
102,453,786,3
12,453,786,4
412,53,786,5
412,503,786,6
412,530,786,7
412,536,780,8
412,536,708,9
412,506,738,10
402,516,738,11
420,516,738,12
426,510,738,13
426,501,738,14
426,51,738,15
426,751,38,16
426,751,308,17
426,751,380,18
426,750,381,19
426,705,381,20
406,725,381,21
46,725,381,22
123,456,780,0
123,456,708,1
123,406,758,2
103,426,758,3
130,426,758,4
136,420,758,5
136,402,758,6
136,42,758,7
36,142,758,8
306,142,758,9
360,142,758,10
362,140,758,11
362,104,758,12
362,154,708,13
362,154,780,14
362,150,784,15
362,105,784,16
362,185,704,17
362,185,74,18
362,85,174,19
362,805,174,20
362,850,174,21
360,852,174,22
123,456,780,0
123,456,708,1
123,456,78,2
123,56,478,3
123,506,478,4
123,560,478,5
123,568,470,6
123,568,407,7
123,508,467,8
123,58,467,9
23,158,467,10
203,158,467,11
230,158,467,12
238,150,467,13
238,157,460,14
238,157,406,15
238,107,456,16
123,456,780,0
123,450,786,1
123,405,786,2
123,45,786,3
123,745,86,4
123,745,806,5
123,745,860,6
123,740,865,7
120,743,865,8
102,743,865,9
142,703,865,10
142,763,805,11
142,763,850,12
142,760,853,13
142,706,853,14
102,746,853,15
120,746,853,16
126,740,853,17
126,704,853,18
106,724,853,19
16,724,853,20
716,24,853,21
716,824,53,22
716,824,503,23
716,804,523,24
123,456,780,0
123,456,708,1
123,406,758,2
123,460,758,3
120,463,758,4
102,463,758,5
162,403,758,6
162,43,758,7
162,743,58,8
162,743,508,9
162,743,580,10
162,740,583,11
162,704,583,12
162,784,503,13
162,784,530,14
162,780,534,15
160,782,534,16
106,782,534,17
16,782,534,18
716,82,534,19
716,582,34,20
123,456,780,0
123,456,708,1
123,456,78,2
123,56,478,3
23,156,478,4
203,156,478,5
253,106,478,6
253,176,408,7
253,176,480,8
253,170,486,9
253,107,486,10
253,17,486,11
253,417,86,12
253,417,806,13
253,417,860,14
253,410,867,15
253,401,867,16
203,451,867,17
23,451,867,18
423,51,867,19
423,501,867,20
123,456,780,0
123,456,708,1
123,406,758,2
103,426,758,3
130,426,758,4
136,420,758,5
136,428,750,6
136,428,705,7
136,408,725,8
136,48,725,9
36,148,725,10
306,148,725,11
360,148,725,12
368,140,725,13
368,104,725,14
368,14,725,15
368,714,25,16
368,714,205,17
368,714,250,18
368,710,254,19
368,701,254,20
308,761,254,21
380,761,254,22
381,760,254,23
381,764,250,24
123,456,780,0
123,456,708,1
123,406,758,2
123,46,758,3
123,746,58,4
123,746,508,5
123,746,580,6
123,740,586,7
123,704,586,8
123,74,586,9
123,574,86,10
123,574,806,11
123,574,860,12
123,570,864,13
123,507,864,14
103,527,864,15
13,527,864,16
513,27,864,17
513,207,864,18
503,217,864,19
530,217,864,20
537,210,864,21
537,201,864,22
507,231,864,23
57,231,864,24
123,456,780,0
123,456,708,1
123,456,78,2
123,56,478,3
123,506,478,4
103,526,478,5
130,526,478,6
136,520,478,7
136,528,470,8
136,528,407,9
136,508,427,10
106,538,427,11
16,538,427,12
516,38,427,13
516,308,427,14
516,380,427,15
510,386,427,16
501,386,427,17
51,386,427,18
351,86,427,19
351,806,427,20
123,456,780,0
123,450,786,1
123,405,786,2
123,485,706,3
123,485,76,4
123,85,476,5
123,805,476,6
123,850,476,7
123,856,470,8
123,856,407,9
123,806,457,10
103,826,457,11
13,826,457,12
813,26,457,13
813,206,457,14
813,260,457,15
810,263,457,16
801,263,457,17
81,263,457,18
281,63,457,19
281,603,457,20
281,653,407,21
281,653,47,22
123,456,780,0
123,450,786,1
123,405,786,2
123,485,706,3
123,485,76,4
123,85,476,5
123,805,476,6
103,825,476,7
130,825,476,8
135,820,476,9
135,826,470,10
135,826,407,11
135,806,427,12
105,836,427,13
15,836,427,14
815,36,427,15
815,306,427,16
805,316,427,17
850,316,427,18
856,310,427,19
856,301,427,20
856,321,407,21
856,321,47,22
856,21,347,23
56,821,347,24
506,821,347,25
560,821,347,26
123,456,780,0
123,450,786,1
123,405,786,2
123,485,706,3
123,485,760,4
123,480,765,5
123,408,765,6
103,428,765,7
130,428,765,8
138,420,765,9
138,425,760,10
138,425,706,11
138,405,726,12
138,45,726,13
138,745,26,14
138,745,206,15
138,705,246,16
138,75,246,17
38,175,246,18
308,175,246,19
378,105,246,20
378,145,206,21
378,145,26,22
378,45,126,23
78,345,126,24
123,456,780,0
123,456,708,1
123,456,78,2
123,56,478,3
23,156,478,4
203,156,478,5
253,106,478,6
253,176,408,7
253,176,480,8
253,170,486,9
253,107,486,10
253,17,486,11
253,417,86,12
253,417,806,13
253,407,816,14
203,457,816,15
23,457,816,16
423,57,816,17
423,857,16,18
423,857,106,19
423,807,156,20
403,827,156,21
430,827,156,22
437,820,156,23
437,802,156,24
437,852,106,25
437,852,160,26
123,456,780,0
123,450,786,1
123,405,786,2
123,485,706,3
123,485,760,4
123,480,765,5
120,483,765,6
102,483,765,7
182,403,765,8
182,463,705,9
182,463,750,10
182,460,753,11
182,406,753,12
182,46,753,13
182,746,53,14
182,746,503,15
182,706,543,16
182,76,543,17
82,176,543,18
802,176,543,19
872,106,543,20
872,146,503,21
872,146,53,22
872,46,153,23
872,406,153,24
123,456,780,0
123,456,708,1
123,406,758,2
123,460,758,3
120,463,758,4
102,463,758,5
162,403,758,6
162,430,758,7
162,438,750,8
162,438,705,9
162,438,75,10
162,38,475,11
162,308,475,12
162,378,405,13
162,378,450,14
162,370,458,15
160,372,458,16
106,372,458,17
16,372,458,18
123,456,780,0
123,450,786,1
120,453,786,2
102,453,786,3
12,453,786,4
412,53,786,5
412,503,786,6
402,513,786,7
420,513,786,8
423,510,786,9
423,501,786,10
423,581,706,11
423,581,76,12
423,81,576,13
423,801,576,14
403,821,576,15
43,821,576,16
843,21,576,17
843,521,76,18
843,521,706,19
843,501,726,20
843,510,726,21
840,513,726,22
123,456,780,0
123,456,708,1
123,406,758,2
123,46,758,3
23,146,758,4
203,146,758,5
230,146,758,6
236,140,758,7
236,148,750,8
236,148,705,9
236,108,745,10
206,138,745,11
260,138,745,12
268,130,745,13
268,103,745,14
268,13,745,15
68,213,745,16
608,213,745,17
680,213,745,18
683,210,745,19
683,201,745,20
683,21,745,21
683,721,45,22
683,721,405,23
683,721,450,24
683,720,451,25
680,723,451,26
123,456,780,0
123,450,786,1
123,405,786,2
103,425,786,3
130,425,786,4
135,420,786,5
135,402,786,6
135,482,706,7
135,482,76,8
135,82,476,9
35,182,476,10
305,182,476,11
350,182,476,12
352,180,476,13
352,108,476,14
352,178,406,15
352,178,460,16
352,170,468,17
350,172,468,18
305,172,468,19
375,102,468,20
375,12,468,21
375,412,68,22
375,412,608,23
375,402,618,24
375,420,618,25
370,425,618,26
123,456,780,0
123,456,708,1
123,406,758,2
123,460,758,3
123,468,750,4
123,468,705,5
123,468,75,6
123,68,475,7
23,168,475,8
203,168,475,9
230,168,475,10
238,160,475,11
238,106,475,12
238,16,475,13
238,416,75,14
238,416,705,15
238,416,750,16
238,410,756,17
238,401,756,18
208,431,756,19
28,431,756,20
123,456,780,0
123,456,708,1
123,406,758,2
123,46,758,3
23,146,758,4
203,146,758,5
243,106,758,6
243,16,758,7
243,716,58,8
243,716,508,9
243,706,518,10
243,76,518,11
43,276,518,12
403,276,518,13
473,206,518,14
473,260,518,15
470,263,518,16
407,263,518,17
467,203,518,18
467,213,508,19
467,213,58,20
123,456,780,0
123,456,708,1
123,406,758,2
103,426,758,3
130,426,758,4
136,420,758,5
136,402,758,6
106,432,758,7
16,432,758,8
416,32,758,9
416,302,758,10
406,312,758,11
460,312,758,12
462,310,758,13
462,318,750,14
462,318,705,15
462,308,715,16
402,368,715,17
420,368,715,18
428,360,715,19
428,306,715,20
428,316,705,21
428,316,75,22
123,456,780,0
123,450,786,1
120,453,786,2
102,453,786,3
152,403,786,4
152,483,706,5
152,483,760,6
152,480,763,7
150,482,763,8
105,482,763,9
185,402,763,10
185,42,763,11
85,142,763,12
805,142,763,13
845,102,763,14
845,162,703,15
845,162,73,16
845,62,173,17
845,602,173,18
805,642,173,19
85,642,173,20
685,42,173,21
685,402,173,22
685,420,173,23
685,423,170,24
123,456,780,0
123,450,786,1
123,405,786,2
123,45,786,3
23,145,786,4
203,145,786,5
243,105,786,6
243,15,786,7
243,715,86,8
243,715,806,9
243,705,816,10
243,75,816,11
43,275,816,12
403,275,816,13
430,275,816,14
435,270,816,15
435,276,810,16
123,456,780,0
123,450,786,1
123,405,786,2
103,425,786,3
13,425,786,4
413,25,786,5
413,205,786,6
403,215,786,7
430,215,786,8
435,210,786,9
435,216,780,10
435,216,708,11
435,206,718,12
405,236,718,13
450,236,718,14
456,230,718,15
456,203,718,16
456,23,718,17
56,423,718,18
123,456,780,0
123,456,708,1
123,406,758,2
123,46,758,3
23,146,758,4
203,146,758,5
230,146,758,6
236,140,758,7
236,148,750,8
236,148,705,9
236,108,745,10
206,138,745,11
260,138,745,12
268,130,745,13
268,135,740,14
268,135,704,15
268,105,734,16
268,15,734,17
68,215,734,18
608,215,734,19
618,205,734,20
618,250,734,21
618,254,730,22
123,456,780,0
123,450,786,1
123,405,786,2
103,425,786,3
13,425,786,4
413,25,786,5
413,725,86,6
413,725,806,7
413,725,860,8
413,720,865,9
413,702,865,10
403,712,865,11
43,712,865,12
743,12,865,13
743,812,65,14
743,812,605,15
743,802,615,16
703,842,615,17
73,842,615,18
873,42,615,19
873,642,15,20
873,642,105,21
873,642,150,22
873,640,152,23
873,604,152,24
123,456,780,0
123,456,708,1
123,406,758,2
123,46,758,3
23,146,758,4
203,146,758,5
230,146,758,6
236,140,758,7
236,148,750,8
236,148,705,9
236,108,745,10
236,180,745,11
230,186,745,12
203,186,745,13
23,186,745,14
123,86,745,15
123,806,745,16
103,826,745,17
130,826,745,18
136,820,745,19
136,802,745,20
123,456,780,0
123,456,708,1
123,406,758,2
103,426,758,3
13,426,758,4
413,26,758,5
413,206,758,6
403,216,758,7
430,216,758,8
436,210,758,9
436,218,750,10
436,218,705,11
436,218,75,12
436,18,275,13
36,418,275,14
306,418,275,15
360,418,275,16
368,410,275,17
368,401,275,18
368,471,205,19
368,471,250,20
368,470,251,21
368,407,251,22
308,467,251,23
380,467,251,24
123,456,780,0
123,450,786,1
120,453,786,2
102,453,786,3
152,403,786,4
152,430,786,5
150,432,786,6
105,432,786,7
15,432,786,8
415,32,786,9
415,302,786,10
415,382,706,11
415,382,76,12
415,82,376,13
15,482,376,14
105,482,376,15
185,402,376,16
185,472,306,17
185,472,360,18
185,470,362,19
185,407,362,20
105,487,362,21
150,487,362,22
157,480,362,23
157,408,362,24
123,456,780,0
123,450,786,1
123,405,786,2
123,45,786,3
23,145,786,4
203,145,786,5
243,105,786,6
243,15,786,7
243,715,86,8
243,715,806,9
243,715,860,10
243,710,865,11
243,701,865,12
243,761,805,13
243,761,85,14
243,61,785,15
243,601,785,16
243,681,705,17
243,681,75,18
123,456,780,0
123,456,708,1
123,456,78,2
123,56,478,3
123,506,478,4
123,560,478,5
123,568,470,6
123,568,407,7
123,508,467,8
123,58,467,9
123,458,67,10
123,458,607,11
123,408,657,12
123,48,657,13
23,148,657,14
203,148,657,15
230,148,657,16
238,140,657,17
238,104,657,18
238,14,657,19
238,614,57,20
123,456,780,0
123,450,786,1
123,405,786,2
103,425,786,3
130,425,786,4
135,420,786,5
135,426,780,6
135,426,708,7
135,406,728,8
105,436,728,9
15,436,728,10
415,36,728,11
415,736,28,12
415,736,208,13
415,706,238,14
415,76,238,15
15,476,238,16
105,476,238,17
175,406,238,18
175,460,238,19
175,468,230,20
175,468,203,21
175,468,23,22
123,456,780,0
123,450,786,1
123,405,786,2
123,45,786,3
23,145,786,4
203,145,786,5
230,145,786,6
235,140,786,7
235,146,780,8
235,146,708,9
235,106,748,10
235,16,748,11
235,716,48,12
235,716,408,13
235,706,418,14
205,736,418,15
25,736,418,16
725,36,418,17
725,306,418,18
725,360,418,19
720,365,418,20
702,365,418,21
762,305,418,22
762,35,418,23
62,735,418,24
123,456,780,0
123,450,786,1
123,405,786,2
123,485,706,3
123,485,76,4
123,85,476,5
123,805,476,6
123,850,476,7
120,853,476,8
102,853,476,9
12,853,476,10
812,53,476,11
812,503,476,12
812,573,406,13
